文书标题,公示日期,详情url,决定书文号,被处罚个人姓名,被处罚个人单位,被处罚机构名称,机构负责人,案由,处罚依据,处罚内容,做出处罚机构的名称,处罚日期
北京银监局行政处罚信息公开表,2016-03-24,http://www.cbrc.gov.cn/chinese/home/docView/831A85AD6BCE4F828DD82F3C4E5A5646.html,"  京银监发〔2014〕193号
 ",——,null,中国工商银行北京南礼士路支行,谢一平,"  当事人在常年财务顾问服务中的有效性和针对性不足；部分常年财务顾问服务的内容、过程、相关要件未进行详细记录和收集。上述业务行为与《中国银监会关于整治银行业金融机构不规范经营的通知》（银监发〔2012〕3号）第二条规定：“银行业金融机构要严格遵守国家价格主管部门和监管机构关于金融服务收费的各项政策规定，对现行收费服务价目进行全面梳理检查，及时自查自纠，并严格遵守以下原则。……（二）以质定价。服务收费应合乎质价相符原则，不得对未给客户提供实质性服务、未给客户带来实质性收益、未给客户提升实质性效率的产品和服务收取费用。……”相违背。
 ","  《中华人民共和国银行业监督管理法》第四十六条规定：“银行业金融机构有下列情形之一，由国务院银行业监督管理机构责令改正，并处二十万元以上五十万元以下罚款；情节特别严重或者逾期不改正的，可以责令停业整顿或者吊销其经营许可证；构成犯罪的，依法追究刑事责任：……（五）严重违反审慎经营规则的；……。”
《中国银行业监督管理委员会行政处罚办法》（银监会令2004年第7号）第十五条规定：“当事人有下列情形之一的，应当依法从轻或者减轻行政处罚：（一）主动消除或者减轻违法行为危害后果的。……”
 ",给予当事人5万元的行政处罚。,北京银监局,2014-12-16
北京银监局行政处罚信息公开表,2016-03-24,http://www.cbrc.gov.cn/chinese/home/docView/C4E09A06368E49F99FE013B033697846.html,"  京银监发〔2014〕129号
 ",——,null,大连银行北京分行,张雪丽,"  当事人未通过实地调查和报表分析发现部分银行承兑汇票贸易背景不真实的问题；未对发票不齐的情况进行调查核实；对资金往来的异常情况监控不力；在未有效核实申请人的真实交易关系和债权债务关系的情况下仍签发银行承兑汇票，违反了《票据法》第十条“票据的签发、取得和转让，应当遵循诚实信用的原则，具有真实的交易关系和债权债务关系”，以及《金融违法行为处罚办法》第十四条第一款“金融机构对违反票据法规定的票据，不得承兑、贴现、付款或者保证”的规定。
 ","  《金融违法行为处罚办法》第十四条第二款“金融机构对违反票据法规定的票据，予以承兑、贴现、付款或者保证的，给予警告，没收违法所得，并处违法所得1倍以上3倍以下的罚款，没有违法所得的，处5万元以上30万元以下的罚款”。
 ",给予当事人警告的行政处罚；没收违法所得24.138万元；并处违法所得2倍的罚款48.276万元，罚没款合计72.414万元的行政处罚。,北京银监局,2014-6-25
北京银监局行政处罚信息公开表,2016-03-24,http://www.cbrc.gov.cn/chinese/home/docView/01BE51D0263445D4BDFB81AF82BA4B34.html,"  京银监发〔2014〕128号
 ",——,null,大连银行北京分行,张雪丽,"  当事人在贷前调查中严重失职，导致借款人以已竣工的项目套取贷款；贷款发放时未对交易对手资质等情况进行认真调查，支付审核不尽职；贷后管理形同虚设，信贷资金被大量挪用。
 ","  《中华人民共和国银行业监督管理法》第四十六条“银行业金融机构有下列情形之一，由国务院银行业监督管理机构责令改正，并处二十万元以上五十万元以下罚款；情节特别严重或者逾期不改正的，可以责令停业整顿或者吊销其经营许可证；构成犯罪的，依法追究刑事责任：……（五）严重违反审慎经营规则的；……。”
 ",给予当事人50万元的行政处罚,北京银监局,2014-6-25
北京银监局行政处罚信息公开表,2016-03-24,http://www.cbrc.gov.cn/chinese/home/docView/ADA364FF12354AC79073A784174B1205.html,"  京银监发〔2014〕92号
 ",——,null,奥地利奥合国际银行北京分行,李伟权,"  当事人在贷前调查中不尽职，贷后管控薄弱；向不符合信贷条件企业发放贷款；未履行基本职责，信贷资金被挪用；其他违反审慎经营原则的情况如贷后审核客户资金用途资料的程序不完善、违反贷款分类规定、问责委员会未尽其责。
 ","  《中华人民共和国银行业监督管理法》第四十六条规定：“银行业金融机构有下列情形之一，由国务院银行业监督管理机构责令改正，并处二十万元以上五十万元以下罚款；情节特别严重或者逾期不改正的，可以责令停业整顿或者吊销其经营许可证；构成犯罪的，依法追究刑事责任：……（五）严重违反审慎经营规则的；……。”
 ",给予当事人50万元的行政处罚。,北京银监局,2014-4-24
北京银监局行政处罚信息公开表,2016-03-24,http://www.cbrc.gov.cn/chinese/home/docView/28F8BD642E7C41E7AB7430B850E1D3D5.html,"  京银监发〔2014〕42号
 ",——,null,浙商银行北京分行,冯剑松,"  当事人向监管部门提供隐瞒重要事实的文件。
 ","  《中华人民共和国银行业监督管理法》第四十六条：“银行业金融机构有下列情形之一，由国务院银行业监督管理机构责令改正，并处二十万元以上五十万元以下罚款；情节特别严重或者逾期不改正的，可以责令停业整顿或者吊销其经营许可证；构成犯罪的，依法追究刑事责任：……（三）提供虚假的或者隐瞒重要事实的报表、报告等文件、资料的”。
 ",给予当事人50万元的行政处罚。,北京银监局,2014-3-18
北京银监局行政处罚信息公开表,2016-03-24,http://www.cbrc.gov.cn/chinese/home/docView/E90575DFF61347A4A2F919CE352A7976.html,"  京银监发〔2014〕41号
 ",——,null,招商银行北京双榆树支行,唐文,"  当事人在财务顾问费收取中的有关行为严重违反了《中国银监会关于整治银行业金融机构不规范经营的通知》（银监发〔2012〕3号）中关于 “以质定价”、“公开透明”、“不得以贷收费”、“不得转嫁成本”等相关监管规定。
 ","  《中华人民共和国银行业监督管理法》第四十六条规定：“银行业金融机构有下列情形之一，由国务院银行业监督管理机构责令改正，并处二十万元以上五十万元以下罚款；情节特别严重或者逾期不改正的，可以责令停业整顿或者吊销其经营许可证；构成犯罪的，依法追究刑事责任：……（五）严重违反审慎经营规则的；……。”
 ",给予当事人20万元的行政处罚。,北京银监局,2014-3-18
北京银监局行政处罚信息公开表,2016-03-24,http://www.cbrc.gov.cn/chinese/home/docView/86E714E979EB4D2D8F21DFFD0EF168DF.html,"  京银监发〔2014〕40号
 ",——,null,招商银行北京大望路支行,顾年华,"  当事人在进行贷款支付时未对借款人交易对手的合理性和真实性进行严格审查；贷后管理不力，信贷资金被大量挪用。
 ","  《中华人民共和国银行业监督管理法》第四十六条规定：“银行业金融机构有下列情形之一，由国务院银行业监督管理机构责令改正，并处二十万元以上五十万元以下罚款；情节特别严重或者逾期不改正的，可以责令停业整顿或者吊销其经营许可证；构成犯罪的，依法追究刑事责任：……（五）严重违反审慎经营规则的；……。”
 ",给予当事人20万元的行政处罚。,北京银监局,2014-3-18
北京银监局行政处罚信息公开表,2016-03-24,http://www.cbrc.gov.cn/chinese/home/docView/66152CECA84D4300942EAD5628752C8B.html,"  京银监发〔2014〕1号
 ",韩立锋,null,——,——,"  当事人任北京农商银行平谷支行副行长、行长期间，利用职务便利，非法收受他人给予的钱款，该行为已构成受贿；作为平谷支行行长，对该行违反审慎经营规则导致大量信贷资金被挪用负有直接管理责任。
 ","  《中华人民共和国银行业监督管理法》第四十八条：“银行业金融机构违反法律、行政法规以及国家有关银行业监督管理规定的，银行业监督管理机构除依照本法第四十三条至第四十七条规定处罚外，还可以区别不同情形，采取下列措施：……（三）取消直接负责的董事、高级管理人员一定期限直至终身的任职资格，禁止直接负责的董事、高级管理人员和其他直接责任人员一定期限直至终身从事银行业工作”。
 ",给予当事人终身禁止从事银行业工作的行政处罚。,北京银监局,2014-1-7
青岛银监局行政处罚信息公开表,2016-03-24,http://www.cbrc.gov.cn/chinese/home/docView/31EABB78B1684D15A3F9635DF9FFD952.html,青银监罚决字〔2015〕17号, ,null,潍坊银行股份有限公司青岛分行,（略）,银行承兑汇票贸易背景不真实,《中华人民共和国银行业监督管理法》第四十六条,罚款人民币二十万元,青岛银监局,2015-12-22
青岛银监局行政处罚信息公开表,2016-03-24,http://www.cbrc.gov.cn/chinese/home/docView/8B08A1F65BA04573B43B2AA20D20AB51.html,青银监罚决字〔2015〕16号, ,null,上海浦东发展银行股份有限公司青岛分行,（略）,严重违反审慎经营规则,《中华人民共和国银行业监督管理法》第四十六条,罚款人民币四十万元,青岛银监局,2015-12-22
青岛银监局行政处罚信息公开表,2016-03-24,http://www.cbrc.gov.cn/chinese/home/docView/827459B64467442D889566372EFD5EC7.html,青银监罚决字〔2015〕15号, ,null,华夏银行股份有限公司青岛分行,（略）,严重违反审慎经营规则,《中华人民共和国银行业监督管理法》第四十六条,罚款人民币二十万元,青岛银监局,2015-12-22
青岛银监局行政处罚信息公开表,2016-03-24,http://www.cbrc.gov.cn/chinese/home/docView/03E521BD7E14425CB791A4741A97E8D9.html,青银监罚决字〔2015〕14号, ,null,兴业银行股份有限公司青岛分行,（略）,严重违反审慎经营规则,《中华人民共和国银行业监督管理法》四十六条,罚款人民币三十万元,青岛银监局,2015-12-22
青岛银监局行政处罚信息公开表,2016-03-24,http://www.cbrc.gov.cn/chinese/home/docView/4BCDE525B17D4ED58AEC91AFA5F0FD62.html,青银监罚决字〔2015〕11号, ,null,中国民生银行股份有限公司青岛分行,（略）,严重违反审慎经营规则办理交易融资业务,《中华人民共和国银行业监督管理法》第四十六条,罚款人民币五十万元,青岛银监局,2015-12-22
青岛银监局行政处罚信息公开表,2016-03-24,http://www.cbrc.gov.cn/chinese/home/docView/7458593653DB45AB8D7DF3D23B5211BD.html,青银监罚决字〔2015〕7号, ,null,中国民生银行股份有限公司青岛分行,（略）,严重违反审慎经营规则办理无真实贸易背景的银行承兑汇票业务,《中华人民共和国银行业监督管理法》第四十六条,罚款人民币五十万元,青岛银监局,2015-12-22
黑龙江银监局行政处罚信息公开表,2016-03-24,http://www.cbrc.gov.cn/chinese/home/docView/58C507173CAF4398886B84ADDB07F18C.html,黑银监罚字〔2015〕20号, ,null,东方集团财务有限责任公司,吕廷福, 为无真实贸易背景的商业承兑汇票办理贴现,《中华人民共和国银行业监督管理法》第四十六条第（五）款,罚款20万元,黑龙江银监局,2015-1-2
青岛银监局行政处罚信息公开表,2016-03-24,http://www.cbrc.gov.cn/chinese/home/docView/BCAC13A768074DF3BDBFF238FD6283C5.html,青银监罚决字〔2015〕6号, ,null,招商银行股份有限公司青岛分行,（略）,严重违反审慎经营规则,《中华人民共和国银行业监督管理法》第四十六条,罚款人民币三十万元,青岛银监局,2015-12-22
